Order_ID,Order_Date,Customer_ID,Seller_ID,Order_Status,Payment_Method,Shipping_Mode
O0000419,2025-06-10,C01167,S0020,Completed,UPI,Express
O0000420,2024-02-14,C00755,S0063,Completed,Debit Card,Standard
O0000421,2024-10-25,C00531,S0025,Completed,Debit Card,Standard
O0000422,2025-05-07,C00602,S0084,Completed,Wallet,Standard
O0000423,2025-02-02,C00292,S0086,Completed,COD,Same Day
O0000424,2024-05-31,C01513,S0010,Completed,UPI,Express
O0000425,2026-05-15,C00274,S0062,Completed,Wallet,Same Day
O0000426,2025-05-06,C00654,S0028,Completed,Net Banking,Express
O0000427,2024-04-29,C00052,S0065,Completed,Net Banking,Same Day
O0000428,2025-10-19,C00159,S0093,Completed,COD,Same Day
O0000429,2024-01-21,C00466,S0097,Completed,UPI,Same Day
O0000430,2025-05-07,C01730,S0036,Returned,Wallet,Same Day
O0000431,2024-01-25,C00653,S0001,Completed,Debit Card,Standard
O0000432,2025-03-10,C01514,S0037,Completed,Wallet,Standard
O0000433,2024-06-12,C01601,S0002,Completed,Net Banking,Express
O0000434,2024-12-04,C00853,S0053,Completed,Debit Card,Standard
O0000435,2025-12-29,C00075,S0041,Completed,UPI,Same Day
O0000436,2025-05-03,C00325,S0022,Completed,Net Banking,Express
O0000437,2026-04-14,C01455,S0032,Completed,Debit Card,Express
O0000438,2025-07-15,C01958,S0076,Completed,Credit Card,Express
O0000439,2026-01-27,C00075,S0034,Completed,Credit Card,Standard
O0000440,2026-07-20,C01225,S0099,Pending,COD,Express
O0000441,2026-04-23,C00817,S0036,Completed,Credit Card,Express
O0000442,2024-03-31,C00965,S0015,Completed,Credit Card,Same Day
O0000443,2026-03-08,C01343,S0042,Completed,UPI,Express
O0000444,2025-08-23,C01241,S0043,Completed,Wallet,Standard
O0000445,2026-02-05,C00895,S0055,Completed,UPI,Same Day
O0000446,2025-08-05,C00464,S0077,Completed,Wallet,Standard
O0000447,2024-09-07,C00281,S0040,Cancelled,UPI,Standard
O0000448,2024-01-28,C00278,S0079,Completed,COD,Express
O0000449,2024-11-06,C00444,S0085,Completed,UPI,Same Day
O0000450,2024-02-25,C00029,S0050,Completed,Credit Card,Same Day
O0000451,2026-04-09,C00332,S0025,Completed,Credit Card,Same Day
O0000452,2025-12-10,C00310,S0094,Completed,Debit Card,Standard
O0000453,2026-02-19,C01236,S0095,Completed,Net Banking,Express
O0000454,2025-07-01,C00268,S0007,Completed,Credit Card,Standard
O0000455,2024-02-04,C00228,S0076,Completed,UPI,Standard
O0000456,2025-12-01,C01209,S0043,Completed,Wallet,Same Day
O0000457,2025-03-05,C00272,S0077,Completed,Credit Card,Same Day
O0000458,2024-02-23,C00045,S0056,Completed,Net Banking,Express
O0000459,2026-06-25,C01819,S0059,Completed,Debit Card,Express
O0000460,2025-05-02,C00923,S0078,Completed,Wallet,Express
O0000461,2025-03-25,C01838,S0051,Completed,Net Banking,Standard
O0000462,2024-12-26,C01229,S0099,Completed,Net Banking,Standard
O0000463,2024-08-16,C00456,S0048,Cancelled,UPI,Standard
O0000464,2025-04-08,C01247,S0057,Completed,COD,Standard
O0000465,2025-12-29,C01815,S0024,Completed,Credit Card,Standard
O0000466,2025-05-16,C01872,S0067,Completed,Credit Card,Standard
O0000467,2024-10-04,C00629,S0052,Completed,COD,Express
O0000468,2024-03-07,C01687,S0064,Completed,COD,Express
O0000469,2024-07-26,C00612,S0044,Completed,COD,Express
O0000470,2026-02-14,C00351,S0034,Completed,COD,Express
O0000471,2024-06-18,C01944,S0003,Completed,UPI,Express
O0000472,2024-09-05,C00284,S0033,Completed,Net Banking,Same Day
O0000473,2024-07-28,C00084,S0083,Completed,UPI,Express
O0000474,2026-04-24,C01404,S0096,Completed,Credit Card,Express
O0000475,2025-08-14,C00386,S0034,Cancelled,UPI,Express
O0000476,2026-02-03,C01368,S0071,Returned,COD,Express
O0000477,2025-08-04,C01762,S0064,Completed,Debit Card,Same Day
O0000478,2024-07-30,C00241,S0022,Completed,UPI,Express
O0000479,2025-05-05,C00636,S0088,Completed,UPI,Same Day
O0000480,2025-01-28,C01401,S0077,Completed,Debit Card,Standard
O0000481,2024-08-19,C00725,S0027,Completed,Credit Card,Express
O0000482,2026-05-01,C01757,S0072,Completed,UPI,Same Day
O0000483,2024-09-30,C01763,S0067,Completed,Debit Card,Same Day
O0000484,2024-11-21,C00678,S0090,Completed,Wallet,Same Day
O0000485,2025-11-11,C00920,S0031,Completed,COD,Express
O0000486,2024-10-20,C00579,S0027,Completed,UPI,Express
O0000487,2024-12-12,C01613,S0076,Completed,COD,Express
O0000488,2026-01-06,C00641,S0078,Completed,Net Banking,Same Day
O0000489,2025-01-09,C00487,S0003,Completed,COD,Same Day
O0000490,2025-04-16,C01347,S0041,Returned,COD,Standard
O0000491,2025-02-16,C00758,S0033,Completed,Credit Card,Standard
O0000492,2024-08-29,C00836,S0016,Completed,Credit Card,Standard
O0000493,2026-02-12,C00602,S0043,Completed,Credit Card,Express
O0000494,2026-08-04,C00230,S0089,Returned,UPI,Standard
O0000495,2024-12-10,C00498,S0015,Cancelled,Debit Card,Same Day
O0000496,2024-05-05,C00883,S0001,Completed,Debit Card,Express
O0000497,2025-12-06,C01635,S0054,Completed,Wallet,Express
O0000498,2025-09-01,C00397,S0091,Completed,Net Banking,Express
O0000499,2025-01-30,C00273,S0086,Completed,Credit Card,Express
O0000500,2025-05-30,C00875,S0090,Completed,UPI,Express
O0000501,2025-04-01,C01081,S0098,Completed,Credit Card,Standard
O0000502,2024-09-16,C01374,S0035,Completed,Debit Card,Standard
O0000503,2024-02-23,C01541,S0077,Completed,UPI,Same Day
O0000504,2025-12-17,C00264,S0062,Completed,Wallet,Standard
O0000505,2026-02-12,C00565,S0035,Pending,Net Banking,Express
O0000506,2025-11-27,C00923,S0033,Completed,UPI,Same Day
O0000507,2025-09-24,C01052,S0023,Completed,UPI,Same Day
O0000508,2025-04-28,C00182,S0025,Completed,Credit Card,Same Day
O0000509,2025-09-17,C00169,S0007,Completed,UPI,Standard
O0000510,2025-01-07,C00012,S0094,Completed,Wallet,Standard
O0000511,2024-10-19,C01087,S0100,Completed,Debit Card,Same Day
O0000512,2024-07-04,C00068,S0063,Completed,UPI,Same Day
O0000513,2026-03-10,C00409,S0056,Completed,Net Banking,Express
O0000514,2025-08-15,C00932,S0044,Completed,Net Banking,Same Day
O0000515,2024-06-06,C01785,S0048,Completed,Wallet,Standard
O0000516,2026-06-13,C00570,S0008,Completed,Wallet,Same Day
O0000517,2024-07-11,C00881,S0023,Completed,UPI,Same Day
O0000518,2025-04-06,C00445,S0021,Completed,Debit Card,Express
O0000519,2025-11-11,C00126,S0007,Completed,Credit Card,Same Day
O0000520,2024-06-27,C00556,S0087,Completed,COD,Same Day
O0000521,2024-05-20,C00873,S0061,Pending,Net Banking,Standard
O0000522,2024-07-26,C01801,S0096,Completed,Credit Card,Express
O0000523,2025-07-28,C00424,S0030,Completed,Net Banking,Express
O0000524,2024-06-28,C00807,S0081,Completed,UPI,Standard
O0000525,2024-06-29,C01596,S0029,Completed,UPI,Same Day
O0000526,2025-11-28,C01272,S0010,Completed,UPI,Express
O0000527,2025-06-30,C00715,S0043,Completed,Net Banking,Express
O0000528,2025-06-03,C01304,S0099,Completed,Net Banking,Express
O0000529,2026-04-21,C01479,S0079,Completed,Net Banking,Standard
O0000530,2024-11-30,C01540,S0096,Pending,COD,Same Day
O0000531,2025-06-15,C00596,S0047,Completed,UPI,Same Day
O0000532,2026-05-15,C00526,S0087,Completed,UPI,Same Day
O0000533,2025-10-25,C01659,S0028,Completed,Net Banking,Express
O0000534,2026-07-28,C00522,S0042,Completed,Debit Card,Standard
O0000535,2026-04-21,C01756,S0057,Completed,UPI,Express
O0000536,2025-09-16,C00531,S0070,Completed,Credit Card,Express
O0000537,2024-07-23,C01400,S0010,Returned,COD,Same Day
O0000538,2026-05-06,C01768,S0071,Completed,Wallet,Express
O0000539,2025-07-16,C00940,S0086,Pending,Debit Card,Express
O0000540,2026-03-21,C01761,S0010,Completed,Debit Card,Standard
O0000541,2025-03-07,C01237,S0052,Completed,Net Banking,Same Day
O0000542,2024-05-07,C01790,S0074,Pending,Credit Card,Standard
O0000543,2026-05-08,C01607,S0033,Completed,COD,Express
O0000544,2024-09-03,C00511,S0083,Completed,Wallet,Same Day
O0000545,2025-02-22,C01431,S0094,Completed,COD,Express
O0000546,2026-05-12,C00131,S0008,Completed,COD,Standard
O0000547,2025-11-22,C00598,S0027,Completed,Debit Card,Same Day
O0000548,2026-07-15,C01132,S0056,Completed,COD,Same Day
O0000549,2024-06-08,C00352,S0082,Completed,Wallet,Express
O0000550,2025-08-10,C01963,S0050,Completed,Credit Card,Express
O0000551,2026-06-23,C00518,S0046,Pending,Debit Card,Express
O0000552,2024-08-21,C00451,S0008,Completed,UPI,Express
O0000553,2026-05-25,C00400,S0094,Completed,Net Banking,Standard
O0000554,2024-10-18,C00811,S0063,Completed,Net Banking,Standard
O0000555,2025-06-18,C00597,S0054,Completed,Net Banking,Same Day
O0000556,2025-09-03,C00538,S0032,Returned,UPI,Standard
O0000557,2024-09-13,C00642,S0004,Completed,Credit Card,Standard
O0000558,2026-05-16,C00832,S0042,Completed,UPI,Standard
O0000559,2026-06-11,C01455,S0085,Pending,UPI,Standard
O0000560,2025-08-15,C01436,S0074,Completed,Net Banking,Express
O0000561,2024-03-21,C01452,S0072,Completed,UPI,Standard
O0000562,2024-09-24,C00114,S0045,Completed,Credit Card,Standard
O0000563,2026-04-03,C00486,S0068,Cancelled,COD,Standard
O0000564,2024-02-07,C00982,S0003,Completed,Debit Card,Same Day
O0000565,2025-05-18,C00984,S0057,Completed,Net Banking,Same Day
O0000566,2024-05-29,C01850,S0044,Completed,UPI,Same Day
O0000567,2025-03-10,C01735,S0042,Pending,UPI,Express
O0000568,2026-06-23,C01351,S0006,Returned,UPI,Standard
O0000569,2026-05-18,C01302,S0001,Cancelled,Debit Card,Express
O0000570,2026-07-04,C00137,S0076,Completed,UPI,Standard
O0000571,2025-02-15,C00421,S0012,Completed,Credit Card,Standard
O0000572,2025-04-05,C00205,S0030,Completed,Net Banking,Express
O0000573,2024-01-08,C01764,S0002,Completed,UPI,Express
O0000574,2026-06-23,C00959,S0076,Completed,COD,Express
O0000575,2025-04-12,C00805,S0010,Completed,Wallet,Same Day
O0000576,2024-07-06,C00479,S0050,Completed,UPI,Standard
O0000577,2025-05-21,C00602,S0068,Cancelled,COD,Same Day
O0000578,2025-02-22,C01621,S0062,Completed,Net Banking,Standard
O0000579,2026-06-17,C00068,S0076,Completed,Wallet,Standard
O0000580,2025-12-21,C01041,S0026,Completed,Credit Card,Express
O0000581,2024-05-11,C00601,S0084,Completed,COD,Same Day
O0000582,2024-04-20,C00226,S0096,Completed,Debit Card,Express
O0000583,2025-02-14,C01865,S0028,Completed,Wallet,Express
O0000584,2025-10-24,C00283,S0067,Completed,Net Banking,Express
O0000585,2025-08-19,C01334,S0084,Completed,COD,Express
O0000586,2024-08-26,C00392,S0012,Cancelled,Debit Card,Standard
O0000587,2026-05-12,C00947,S0008,Completed,Credit Card,Express
O0000588,2025-12-21,C00588,S0008,Returned,Credit Card,Standard
O0000589,2025-04-25,C00826,S0038,Completed,Wallet,Express
O0000590,2024-12-19,C00716,S0038,Completed,Debit Card,Express
O0000591,2024-06-10,C00053,S0020,Completed,UPI,Standard
O0000592,2026-07-02,C00911,S0053,Completed,COD,Same Day
O0000593,2026-05-08,C01952,S0038,Completed,COD,Same Day
O0000594,2026-07-02,C00954,S0073,Completed,Net Banking,Express
O0000595,2025-05-15,C01785,S0023,Completed,COD,Standard
O0000596,2025-08-14,C01380,S0013,Completed,Credit Card,Standard
O0000597,2025-10-21,C00924,S0034,Completed,Wallet,Standard
O0000598,2025-11-25,C00204,S0008,Completed,UPI,Same Day
O0000599,2024-12-16,C01267,S0089,Completed,Wallet,Same Day
O0000600,2026-05-31,C01365,S0016,Cancelled,Net Banking,Express
O0000601,2024-04-18,C00084,S0042,Completed,Wallet,Express
O0000602,2025-11-18,C00901,S0020,Completed,COD,Standard
O0000603,2026-03-02,C00547,S0060,Returned,Debit Card,Express
O0000604,2026-02-16,C00694,S0078,Completed,Wallet,Express
O0000605,2025-01-13,C00294,S0054,Completed,Credit Card,Same Day
O0000606,2024-07-27,C00841,S0009,Completed,Net Banking,Standard
O0000607,2024-08-09,C01009,S0042,Completed,Debit Card,Express
O0000608,2025-02-13,C00069,S0060,Completed,UPI,Standard
O0000609,2025-04-07,C01779,S0087,Completed,UPI,Express
O0000610,2025-03-10,C00507,S0040,Completed,UPI,Express
O0000611,2025-09-17,C01323,S0022,Cancelled,COD,Express
O0000612,2024-03-06,C00275,S0096,Completed,COD,Standard
O0000613,2024-05-11,C00185,S0076,Completed,COD,Same Day
O0000614,2025-07-16,C01212,S0046,Completed,UPI,Standard
O0000615,2026-03-19,C00300,S0069,Completed,Debit Card,Same Day
O0000616,2025-04-23,C00326,S0028,Cancelled,Credit Card,Same Day
O0000617,2025-12-15,C01455,S0080,Completed,Net Banking,Standard
O0000618,2024-01-07,C00173,S0093,Completed,COD,Standard
O0000619,2025-05-12,C00416,S0084,Completed,Net Banking,Same Day
O0000620,2026-08-12,C01211,S0079,Completed,Credit Card,Same Day
O0000621,2025-05-05,C00145,S0074,Completed,Credit Card,Same Day
O0000622,2026-05-10,C00226,S0013,Completed,UPI,Standard
O0000623,2026-05-17,C01432,S0046,Completed,UPI,Express
O0000624,2026-05-22,C00287,S0028,Cancelled,Wallet,Express
O0000625,2026-05-03,C00647,S0065,Completed,Credit Card,Express
O0000626,2024-11-19,C01322,S0080,Returned,Wallet,Express
O0000627,2026-07-30,C01513,S0085,Completed,Net Banking,Standard
O0000628,2025-12-09,C00973,S0028,Completed,Net Banking,Same Day
O0000629,2024-02-03,C01850,S0025,Completed,UPI,Standard
O0000630,2024-10-16,C00425,S0032,Completed,UPI,Express
O0000631,2024-04-25,C00345,S0042,Cancelled,Debit Card,Express
O0000632,2024-10-27,C00427,S0054,Completed,Debit Card,Standard
O0000633,2024-03-24,C01806,S0020,Completed,Credit Card,Express
O0000634,2024-07-25,C00519,S0053,Completed,Wallet,Standard
O0000635,2024-06-22,C00150,S0091,Completed,Credit Card,Standard
O0000636,2025-11-06,C00446,S0032,Completed,Credit Card,Same Day
O0000637,2025-03-16,C01539,S0017,Completed,COD,Same Day
O0000638,2025-01-05,C01377,S0038,Completed,Debit Card,Express
O0000639,2024-04-20,C00948,S0019,Completed,Debit Card,Express
O0000640,2024-05-19,C00282,S0044,Completed,Wallet,Same Day
O0000641,2025-04-27,C01981,S0067,Completed,UPI,Express
O0000642,2025-11-04,C00123,S0019,Completed,Debit Card,Same Day
O0000643,2025-02-12,C01683,S0013,Completed,Wallet,Same Day
O0000644,2026-02-14,C00768,S0058,Completed,Wallet,Express
O0000645,2025-09-04,C00190,S0060,Completed,Credit Card,Express
O0000646,2026-03-30,C01616,S0043,Completed,Credit Card,Express
O0000647,2024-03-08,C01992,S0002,Pending,COD,Standard
O0000648,2025-02-09,C00352,S0083,Completed,Wallet,Same Day
O0000649,2024-05-02,C00934,S0028,Completed,Debit Card,Same Day
O0000650,2024-04-28,C01664,S0012,Completed,Wallet,Standard
O0000651,2025-03-31,C00296,S0037,Completed,Debit Card,Standard
O0000652,2024-12-29,C00757,S0066,Completed,Wallet,Standard
O0000653,2025-12-25,C00357,S0067,Completed,Wallet,Express
O0000654,2025-06-09,C00821,S0081,Completed,Wallet,Standard
O0000655,2026-05-31,C01060,S0023,Completed,Debit Card,Express
O0000656,2025-08-03,C01376,S0028,Completed,UPI,Same Day
O0000657,2026-06-12,C01110,S0042,Returned,UPI,Same Day
O0000658,2026-06-25,C00167,S0048,Completed,Wallet,Standard
O0000659,2025-04-16,C00829,S0023,Completed,Debit Card,Same Day
O0000660,2026-06-22,C00433,S0003,Completed,UPI,Standard
O0000661,2026-01-07,C00538,S0094,Completed,COD,Standard
O0000662,2024-09-26,C00301,S0089,Completed,Net Banking,Standard
O0000663,2025-06-30,C01197,S0080,Completed,Wallet,Express
O0000664,2026-07-03,C00770,S0081,Completed,UPI,Same Day
O0000665,2024-06-10,C01746,S0055,Completed,Debit Card,Same Day
O0000666,2024-05-07,C01990,S0042,Completed,COD,Same Day
O0000667,2025-05-11,C01490,S0013,Completed,Debit Card,Express
O0000668,2024-03-14,C00211,S0010,Completed,Credit Card,Same Day
O0000669,2025-09-26,C01656,S0068,Completed,COD,Same Day
O0000670,2025-02-25,C01062,S0021,Completed,UPI,Express
O0000671,2026-05-01,C01081,S0041,Completed,COD,Express
O0000672,2025-05-31,C01956,S0032,Returned,COD,Standard
O0000673,2024-09-20,C00822,S0098,Pending,Net Banking,Same Day
O0000674,2025-01-11,C00929,S0002,Completed,Net Banking,Express
O0000675,2026-07-29,C00285,S0090,Completed,COD,Express
O0000676,2024-09-21,C01770,S0028,Completed,COD,Express
O0000677,2025-04-14,C01337,S0003,Completed,UPI,Express
O0000678,2025-02-16,C01071,S0095,Completed,Wallet,Express
O0000679,2024-11-24,C00857,S0006,Completed,COD,Same Day
O0000680,2025-10-12,C01735,S0086,Completed,COD,Express
O0000681,2025-03-29,C01364,S0068,Completed,Wallet,Same Day
O0000682,2025-05-06,C00581,S0085,Cancelled,UPI,Standard
O0000683,2025-02-14,C01229,S0024,Completed,Credit Card,Standard
O0000684,2024-09-21,C01196,S0049,Completed,UPI,Same Day
O0000685,2025-06-04,C00416,S0009,Completed,UPI,Same Day
O0000686,2025-11-14,C01466,S0041,Completed,Net Banking,Express
O0000687,2025-08-14,C01070,S0095,Completed,COD,Standard
O0000688,2024-08-14,C01807,S0042,Completed,UPI,Standard
O0000689,2026-01-07,C00484,S0056,Completed,Wallet,Express
O0000690,2024-10-03,C01965,S0015,Completed,Credit Card,Standard
O0000691,2024-11-21,C01009,S0008,Completed,COD,Same Day
O0000692,2024-01-03,C01293,S0070,Completed,Wallet,Same Day
O0000693,2024-04-11,C00760,S0029,Completed,Wallet,Express
O0000694,2025-01-20,C00118,S0067,Cancelled,Net Banking,Same Day
O0000695,2025-10-15,C01854,S0099,Completed,Credit Card,Same Day
O0000696,2024-06-14,C01791,S0096,Completed,Wallet,Express
O0000697,2024-12-15,C00032,S0008,Completed,Wallet,Same Day
O0000698,2024-05-28,C00261,S0013,Returned,UPI,Same Day
O0000699,2025-04-27,C01454,S0047,Returned,COD,Same Day
O0000700,2025-12-15,C01734,S0034,Completed,Credit Card,Same Day
O0000701,2025-11-18,C01505,S0096,Completed,Net Banking,Express
O0000702,2025-10-10,C01561,S0082,Completed,COD,Standard
O0000703,2025-06-03,C00555,S0081,Completed,Debit Card,Express
O0000704,2025-09-05,C00817,S0048,Completed,UPI,Same Day
O0000705,2025-07-06,C01339,S0063,Completed,UPI,Standard
O0000706,2024-08-23,C00234,S0090,Completed,Debit Card,Same Day
O0000707,2026-07-06,C01763,S0093,Completed,COD,Standard
O0000708,2024-01-31,C00781,S0055,Completed,COD,Same Day
O0000709,2026-05-22,C01267,S0076,Completed,Credit Card,Standard
O0000710,2026-05-17,C01179,S0028,Completed,Wallet,Same Day
O0000711,2025-07-15,C01436,S0053,Completed,COD,Express
O0000712,2026-04-09,C00922,S0033,Completed,Net Banking,Same Day
O0000713,2024-08-30,C00334,S0043,Completed,Wallet,Standard
O0000714,2026-06-12,C00901,S0075,Completed,Wallet,Same Day
O0000715,2026-05-23,C01066,S0025,Completed,Net Banking,Express
O0000716,2024-07-04,C01750,S0054,Completed,COD,Standard
O0000717,2024-12-14,C01658,S0097,Completed,Net Banking,Same Day
O0000718,2025-08-14,C00830,S0076,Completed,Debit Card,Express
O0000719,2024-06-20,C00009,S0043,Completed,UPI,Express
O0000720,2025-10-13,C00516,S0069,Completed,Credit Card,Express
O0000721,2024-07-09,C00233,S0016,Completed,UPI,Same Day
O0000722,2024-02-25,C01356,S0089,Completed,UPI,Standard
O0000723,2025-10-21,C00852,S0053,Completed,Wallet,Same Day
O0000724,2025-01-07,C00830,S0025,Completed,Debit Card,Standard
O0000725,2024-12-09,C00408,S0088,Completed,Wallet,Same Day
O0000726,2024-10-24,C00063,S0015,Completed,Net Banking,Standard
O0000727,2025-06-16,C00076,S0078,Completed,Debit Card,Standard
O0000728,2025-07-02,C00126,S0078,Cancelled,COD,Express
O0000729,2025-04-03,C00292,S0088,Completed,UPI,Express
O0000730,2025-09-18,C00086,S0024,Completed,Net Banking,Standard
O0000731,2026-08-11,C00506,S0019,Completed,Debit Card,Express
O0000732,2025-02-22,C00032,S0094,Returned,Wallet,Standard
O0000733,2024-10-17,C00169,S0063,Completed,COD,Express
O0000734,2024-09-05,C00401,S0014,Completed,Debit Card,Express
O0000735,2024-07-25,C01673,S0063,Completed,COD,Standard
O0000736,2024-08-01,C00326,S0082,Completed,UPI,Express
O0000737,2024-05-07,C01739,S0096,Completed,Wallet,Standard
O0000738,2025-06-05,C01637,S0049,Completed,COD,Standard
O0000739,2026-06-11,C00286,S0099,Completed,COD,Express
O0000740,2026-07-19,C01619,S0094,Completed,Wallet,Express
