Order_ID,Product_ID,Seller_ID,Quantity,Discount,Sales,Cost,Profit,Order_Status
O0000174,P0328,S0084,3,0.25,66375.0,49837.44,16537.56,Returned
O0000174,P0044,S0084,4,0.15,52700.0,36987.56,15712.44,Returned
O0000175,P0334,S0017,2,0.25,32250.0,25329.48,6920.52,Completed
O0000175,P0222,S0017,4,0,2800,1550.88,1249.12,Completed
O0000176,P0419,S0042,1,0.08,828.0,582.7,245.3,Completed
O0000176,P0291,S0042,3,0.05,855.0,546.75,308.25,Completed
O0000176,P0323,S0042,1,0.12,21648.0,16681.67,4966.33,Completed
O0000177,P0093,S0087,4,0.08,23920.0,18989.72,4930.28,Completed
O0000177,P0022,S0087,1,0.3,35210.0,30581.37,4628.63,Completed
O0000178,P0124,S0089,4,0.15,11220.0,9907.12,1312.88,Completed
O0000178,P0125,S0089,4,0.05,15200.0,10202.4,4997.6,Completed
O0000178,P0047,S0089,4,0.12,8800.0,5225.56,3574.44,Completed
O0000179,P0415,S0063,1,0.2,3520.0,2220.66,1299.34,Completed
O0000180,P0329,S0057,1,0.12,20944.0,13440.65,7503.35,Cancelled
O0000180,P0394,S0057,4,0.15,10540.0,7284.64,3255.36,Cancelled
O0000180,P0266,S0057,2,0.2,2720.0,2362.76,357.24,Cancelled
O0000180,P0153,S0057,3,0.08,16284.0,13347.45,2936.55,Cancelled
O0000181,P0403,S0021,2,0.2,7520.0,6133.16,1386.84,Completed
O0000182,P0032,S0026,3,0.25,9900.0,7917.45,1982.55,Completed
O0000182,P0255,S0026,1,0.1,630.0,442.79,187.21,Completed
O0000182,P0263,S0026,4,0,2400,1763.76,636.24,Completed
O0000183,P0312,S0056,4,0.2,3840.0,3666.4,173.6,Completed
O0000183,P0304,S0056,2,0.08,368.0,238.28,129.72,Completed
O0000183,P0203,S0056,2,0.15,1530.0,1362.14,167.86,Completed
O0000184,P0188,S0052,4,0.1,16560.0,10947.4,5612.6,Completed
O0000184,P0082,S0052,1,0.25,16500.0,14719.83,1780.17,Completed
O0000184,P0363,S0052,2,0.2,42240.0,37652.66,4587.34,Completed
O0000184,P0301,S0052,3,0.25,2025.0,1529.94,495.06,Completed
O0000185,P0410,S0030,1,0.15,340.0,242.64,97.36,Completed
O0000186,P0190,S0034,4,0.25,7800.0,7719.88,80.12,Completed
O0000187,P0151,S0004,4,0.1,9000.0,6966.0,2034.0,Completed
O0000188,P0255,S0064,1,0.25,525.0,442.79,82.21,Completed
O0000188,P0352,S0064,1,0.25,375.0,283.77,91.23,Completed
O0000188,P0090,S0064,2,0.05,21470.0,15027.7,6442.3,Completed
O0000189,P0334,S0005,3,0.05,61275.0,37994.22,23280.78,Pending
O0000190,P0157,S0093,2,0.15000000000000002,14620.0,8442.16,6177.84,Completed
O0000190,P0240,S0093,1,0.12,2376.0,1319.34,1056.66,Completed
O0000191,P0047,S0054,4,0.08,9200.0,5225.56,3974.44,Completed
O0000191,P0216,S0054,3,0.12,4224.0,3147.69,1076.31,Completed
O0000191,P0214,S0054,1,0.2,1920.0,1368.69,551.31,Completed
O0000192,P0176,S0076,2,0.15,3910.0,2772.42,1137.58,Completed
O0000192,P0112,S0076,4,0.12,25696.0,16279.04,9416.96,Completed
O0000193,P0014,S0032,3,0.15,214455.0,193939.17,20515.83,Completed
O0000193,P0318,S0032,2,0.15,48790.0,35452.72,13337.28,Completed
O0000194,P0170,S0039,3,0.05,5415.0,3234.84,2180.16,Completed
O0000194,P0357,S0039,4,0.08,1104.0,801.68,302.32,Completed
O0000195,P0239,S0021,1,0.08,2392.0,1859.35,532.65,Completed
O0000196,P0289,S0060,2,0.25,600.0,404.34,195.66,Cancelled
O0000196,P0284,S0060,4,0,4800,3385.24,1414.76,Cancelled
O0000196,P0123,S0060,3,0.2,7920.0,7348.02,571.98,Cancelled
O0000197,P0132,S0014,1,0.03,2328.0,1516.71,811.29,Completed
O0000197,P0161,S0014,1,0.05,8265.0,5737.77,2527.23,Completed
O0000198,P0050,S0050,1,0.1,3420.0,2350.76,1069.24,Completed
O0000199,P0226,S0090,4,0.08,4048.0,2477.16,1570.84,Completed
O0000200,P0307,S0070,2,0.1,900.0,576.68,323.32,Completed
O0000200,P0177,S0070,3,0.2,10320.0,7972.08,2347.92,Completed
O0000200,P0013,S0070,1,0.1,62460.0,33400.21,29059.79,Completed
O0000201,P0058,S0045,3,0.05,19095.0,14239.47,4855.53,Completed
O0000202,P0136,S0040,4,0.03,15520.0,12046.8,3473.2,Completed
O0000203,P0105,S0001,4,0.03,37636.0,27461.32,10174.68,Completed
O0000203,P0310,S0001,3,0.05,2565.0,1874.7,690.3,Completed
O0000203,P0305,S0001,2,0.08,2208.0,1646.66,561.34,Completed
O0000204,P0178,S0096,1,0.25,2100.0,1405.75,694.25,Completed
O0000204,P0061,S0096,3,0.03,11349.0,8349.72,2999.28,Completed
O0000204,P0272,S0096,2,0.12,4048.0,2854.86,1193.14,Completed
O0000205,P0258,S0076,1,0.08,552.0,352.97,199.03,Completed
O0000205,P0166,S0076,4,0.03,2716.0,1369.28,1346.72,Completed
O0000206,P0329,S0017,4,0.05,90440.0,53762.6,36677.4,Completed
O0000206,P0343,S0017,2,0.25,14850.0,11812.58,3037.42,Completed
O0000206,P0019,S0017,2,0.25,46200.0,30380.98,15819.02,Completed
O0000207,P0105,S0083,4,0,38800,27461.32,11338.68,Completed
O0000207,P0169,S0083,2,0.12,7040.0,3972.68,3067.32,Completed
O0000207,P0088,S0083,2,0.08,39192.0,27399.2,11792.8,Completed
O0000208,P0039,S0067,3,0.12,38808.0,23406.81,15401.19,Completed
O0000208,P0290,S0067,2,0.12,1760.0,1131.0,629.0,Completed
O0000209,P0208,S0035,3,0,9900,5346.18,4553.82,Completed
O0000209,P0273,S0035,2,0.2,3200.0,2758.34,441.66,Completed
O0000210,P0095,S0005,1,0.08,3864.0,2667.71,1196.29,Cancelled
O0000211,P0337,S0021,3,0.1,45360.0,31243.98,14116.02,Completed
O0000212,P0203,S0087,2,0.08,1656.0,1362.14,293.86,Completed
O0000213,P0061,S0024,2,0.25,5850.0,5566.48,283.52,Completed
O0000213,P0368,S0024,1,0,21100,15157.01,5942.99,Completed
O0000214,P0343,S0065,1,0.15,8415.0,5906.29,2508.71,Completed
O0000214,P0336,S0065,2,0.1,34740.0,25712.48,9027.52,Completed
O0000214,P0259,S0065,4,0.15,2380.0,1405.56,974.44,Completed
O0000215,P0113,S0083,3,0,5100,3965.22,1134.78,Completed
O0000215,P0114,S0083,3,0.03,2037.0,1177.62,859.38,Completed
O0000216,P0288,S0043,1,0.25,675.0,474.8,200.2,Completed
O0000217,P0060,S0020,2,0.03,8342.0,4559.96,3782.04,Completed
O0000217,P0299,S0020,2,0.12,528.0,410.32,117.68,Completed
O0000217,P0253,S0020,3,0.05,1425.0,1154.31,270.69,Completed
O0000218,P0021,S0093,3,0,203400,122409.81,80990.19,Completed
O0000218,P0167,S0093,2,0.03,4268.0,3032.96,1235.04,Completed
O0000218,P0309,S0093,1,0.25,825.0,837.35,-12.35,Completed
O0000218,P0209,S0093,2,0.05,3040.0,1642.58,1397.42,Completed
O0000219,P0270,S0060,4,0,6400,4027.24,2372.76,Pending
O0000219,P0245,S0060,1,0.08,368.0,247.0,121.0,Pending
O0000219,P0326,S0060,1,0,14400,9138.84,5261.16,Pending
O0000220,P0238,S0006,2,0.1,8640.0,6610.28,2029.72,Completed
O0000220,P0009,S0006,4,0.1,323280.0,235648.0,87632.0,Completed
O0000221,P0146,S0008,3,0.03,8730.0,4628.55,4101.45,Completed
O0000221,P0394,S0008,4,0.15,10540.0,7284.64,3255.36,Completed
O0000222,P0070,S0078,3,0.15,14280.0,8230.53,6049.47,Completed
O0000222,P0146,S0078,3,0,9000,4628.55,4371.45,Completed
O0000222,P0036,S0078,4,0.2,28480.0,23994.0,4486.0,Completed
O0000223,P0143,S0050,4,0.1,6840.0,4418.4,2421.6,Completed
O0000223,P0234,S0050,4,0.1,15840.0,13572.6,2267.4,Completed
O0000224,P0218,S0039,1,0.15,765.0,522.48,242.52,Completed
O0000225,P0073,S0029,1,0.25,13725.0,12723.79,1001.21,Completed
O0000225,P0307,S0029,2,0.15,850.0,576.68,273.32,Completed
O0000225,P0353,S0029,4,0.12,1760.0,1259.92,500.08,Completed
O0000226,P0005,S0015,3,0,105000,63556.08,41443.92,Returned
O0000227,P0310,S0076,3,0.15,2295.0,1874.7,420.3,Completed
O0000228,P0249,S0043,2,0,1800,1222.46,577.54,Completed
O0000228,P0407,S0043,1,0.2,3040.0,2592.95,447.05,Completed
O0000228,P0324,S0043,4,0.15,63240.0,55317.4,7922.6,Completed
O0000229,P0308,S0056,4,0.12,3520.0,2395.08,1124.92,Completed
O0000229,P0179,S0056,1,0.25,5100.0,4000.32,1099.68,Completed
O0000229,P0088,S0056,2,0.08,39192.0,27399.2,11792.8,Completed
O0000229,P0189,S0056,4,0.05,17480.0,14086.52,3393.48,Completed
O0000230,P0255,S0015,2,0.03,1358.0,885.58,472.42,Returned
O0000231,P0119,S0038,3,0.15,15300.0,12070.05,3229.95,Completed
O0000232,P0102,S0048,4,0.2,11840.0,9324.64,2515.36,Returned
O0000232,P0026,S0048,2,0.1,91440.0,49610.72,41829.28,Returned
O0000232,P0127,S0048,2,0.15,6630.0,4078.86,2551.14,Returned
O0000233,P0207,S0036,3,0.03,4074.0,2476.17,1597.83,Completed
O0000234,P0089,S0098,3,0.08,73968.0,56942.91,17025.09,Completed
O0000234,P0304,S0098,1,0.03,194.0,119.14,74.86,Completed
O0000235,P0126,S0081,2,0.13,4002.0,2246.14,1755.86,Completed
O0000236,P0094,S0095,3,0.25,13050.0,11453.55,1596.45,Pending
O0000236,P0192,S0095,4,0.12,4224.0,2470.08,1753.92,Pending
O0000237,P0057,S0045,4,0.05,6080.0,3631.92,2448.08,Completed
O0000237,P0237,S0045,2,0.03,6014.0,4198.82,1815.18,Completed
O0000238,P0219,S0050,2,0.03,1746.0,932.42,813.58,Completed
O0000239,P0412,S0060,1,0.15,4165.0,2450.8,1714.2,Completed
O0000240,P0278,S0085,1,0.1,810.0,450.44,359.56,Pending
O0000240,P0135,S0085,4,0.3,8120.0,7687.96,432.04,Pending
O0000240,P0387,S0085,2,0.05,13870.0,9103.38,4766.62,Pending
O0000240,P0018,S0085,3,0.08,165048.0,116861.16,48186.84,Pending
O0000241,P0209,S0081,4,0,6400,3285.16,3114.84,Completed
O0000241,P0293,S0081,4,0.1,2520.0,2148.36,371.64,Completed
O0000242,P0070,S0036,4,0,22400,10974.04,11425.96,Completed
O0000242,P0175,S0036,2,0.08,12144.0,9559.3,2584.7,Completed
O0000242,P0122,S0036,3,0,10200,6554.64,3645.36,Completed
O0000243,P0114,S0018,4,0.15,2380.0,1570.16,809.84,Completed
O0000243,P0155,S0018,1,0.2,5760.0,3952.69,1807.31,Completed
O0000243,P0168,S0018,4,0.1,19080.0,14729.04,4350.96,Completed
O0000244,P0120,S0039,1,0.03,7566.0,6020.04,1545.96,Completed
O0000244,P0311,S0039,1,0.2,320.0,225.54,94.46,Completed
O0000244,P0084,S0039,3,0.08,81420.0,56964.63,24455.37,Completed
O0000245,P0077,S0051,1,0.1,26730.0,17492.18,9237.82,Completed
O0000246,P0249,S0060,2,0.15,1530.0,1222.46,307.54,Completed
O0000246,P0190,S0060,2,0,5200,3859.94,1340.06,Completed
O0000247,P0251,S0073,2,0.2,1600.0,990.64,609.36,Completed
O0000248,P0183,S0027,4,0.1,4320.0,2632.6,1687.4,Completed
O0000248,P0218,S0027,1,0.2,720.0,522.48,197.52,Completed
O0000249,P0358,S0042,3,0,1800,1045.86,754.14,Completed
O0000249,P0007,S0042,3,0.15,221340.0,128486.73,92853.27,Completed
O0000249,P0154,S0042,1,0.08,2944.0,2324.82,619.18,Completed
O0000249,P0349,S0042,4,0.15,1700.0,1486.32,213.68,Completed
O0000250,P0289,S0085,4,0.15,1360.0,808.68,551.32,Completed
O0000250,P0052,S0085,2,0.08,2576.0,1442.1,1133.9,Completed
O0000250,P0027,S0085,3,0.1,108810.0,61194.51,47615.49,Completed
O0000250,P0047,S0085,3,0.25,5625.0,3919.17,1705.83,Completed
O0000251,P0106,S0030,4,0.15,11220.0,9801.8,1418.2,Completed
O0000251,P0213,S0030,2,0,5600,3745.74,1854.26,Completed
O0000252,P0024,S0078,2,0.03,30652.0,17996.76,12655.24,Completed
O0000253,P0048,S0061,4,0,8000,4733.6,3266.4,Completed
O0000254,P0094,S0073,3,0,17400,11453.55,5946.45,Completed
O0000254,P0330,S0073,2,0.25,35250.0,30167.42,5082.58,Completed
O0000254,P0384,S0073,2,0.15,20230.0,14097.8,6132.2,Completed
O0000255,P0090,S0091,4,0.2,36160.0,30055.4,6104.6,Returned
O0000255,P0394,S0091,2,0.08,5704.0,3642.32,2061.68,Returned
O0000256,P0372,S0060,3,0.03,22698.0,13795.77,8902.23,Completed
O0000256,P0073,S0060,2,0,36600,25447.58,11152.42,Completed
O0000256,P0251,S0060,4,0.25,3000.0,1981.28,1018.72,Completed
O0000257,P0188,S0013,3,0.08,12696.0,8210.55,4485.45,Completed
O0000257,P0304,S0013,4,0.2,640.0,476.56,163.44,Completed
O0000257,P0083,S0013,4,0.12,85888.0,73086.0,12802.0,Completed
O0000258,P0215,S0036,3,0.15,2040.0,1855.56,184.44,Completed
O0000258,P0319,S0036,1,0.08,15088.0,9797.34,5290.66,Completed
O0000258,P0130,S0036,3,0,4500,2527.83,1972.17,Completed
O0000259,P0213,S0049,3,0.1,7560.0,5618.61,1941.39,Completed
O0000259,P0250,S0049,4,0.03,1164.0,654.08,509.92,Completed
O0000259,P0169,S0049,1,0.13,3480.0,1986.34,1493.66,Completed
O0000260,P0312,S0080,2,0.25,1800.0,1833.2,-33.2,Completed
O0000260,P0015,S0080,3,0.1,135000.0,88578.09,46421.91,Completed
O0000260,P0028,S0080,4,0,255200,175639.56,79560.44,Completed
O0000261,P0305,S0041,1,0.08,1104.0,823.33,280.67,Completed
O0000261,P0413,S0041,1,0.05,5890.0,3768.54,2121.46,Completed
O0000261,P0181,S0041,4,0.1,3960.0,2576.48,1383.52,Completed
O0000261,P0185,S0041,4,0.03,18236.0,12000.04,6235.96,Completed
O0000262,P0045,S0054,2,0.25,18600.0,13949.72,4650.28,Completed
O0000263,P0201,S0097,3,0.05,6270.0,4066.56,2203.44,Returned
O0000264,P0081,S0024,3,0.1,70200.0,49900.56,20299.44,Completed
O0000264,P0092,S0024,3,0,4200,3272.01,927.99,Completed
O0000264,P0026,S0024,1,0.05,48260.0,24805.36,23454.64,Completed
O0000265,P0223,S0099,2,0,600,460.66,139.34,Completed
O0000265,P0284,S0099,1,0.2,960.0,846.31,113.69,Completed
O0000265,P0280,S0099,4,0.03,7760.0,4528.16,3231.84,Completed
O0000266,P0181,S0079,4,0.12,3872.0,2576.48,1295.52,Completed
O0000267,P0220,S0077,3,0.12,7128.0,4613.97,2514.03,Completed
O0000268,P0248,S0025,1,0.25,900.0,878.22,21.78,Completed
O0000269,P0419,S0067,4,0.2,2880.0,2330.8,549.2,Completed
O0000269,P0089,S0067,3,0.2,64320.0,56942.91,7377.09,Completed
O0000269,P0070,S0067,1,0.15,4760.0,2743.51,2016.49,Completed
O0000269,P0395,S0067,2,0,9400,4775.32,4624.68,Completed
O0000270,P0328,S0038,1,0.03,28615.0,16612.48,12002.52,Completed
O0000270,P0036,S0038,4,0.2,28480.0,23994.0,4486.0,Completed
O0000271,P0304,S0046,2,0.12,352.0,238.28,113.72,Completed
O0000271,P0001,S0046,2,0.2,89920.0,85582.82,4337.18,Completed
O0000272,P0317,S0050,3,0.03,78861.0,59618.91,19242.09,Cancelled
O0000272,P0190,S0050,1,0.15,2210.0,1929.97,280.03,Cancelled
O0000273,P0242,S0015,4,0.03,3880.0,2210.8,1669.2,Completed
O0000274,P0153,S0014,4,0.2,18880.0,17796.6,1083.4,Completed
O0000274,P0257,S0014,3,0,2400,1721.67,678.33,Completed
O0000274,P0037,S0014,2,0.03,22116.0,13186.76,8929.24,Completed
O0000274,P0122,S0014,3,0.15,8670.0,6554.64,2115.36,Completed
O0000275,P0398,S0040,3,0.25,4275.0,4110.09,164.91,Completed
O0000275,P0010,S0040,4,0.25,144000.0,108796.32,35203.68,Completed
O0000275,P0026,S0040,4,0.15,172720.0,99221.44,73498.56,Completed
O0000276,P0413,S0060,3,0.25,13950.0,11305.62,2644.38,Completed
O0000277,P0024,S0012,1,0,15800,8998.38,6801.62,Completed
O0000278,P0201,S0067,3,0.1,5940.0,4066.56,1873.44,Completed
O0000279,P0299,S0010,4,0.1,1080.0,820.64,259.36,Completed
O0000279,P0200,S0010,4,0,2800,1976.08,823.92,Completed
O0000279,P0282,S0010,2,0.1,3060.0,2271.3,788.7,Completed
O0000279,P0374,S0010,2,0.2,42720.0,31862.18,10857.82,Completed
O0000280,P0162,S0081,3,0.25,2475.0,2134.74,340.26,Completed
O0000280,P0208,S0081,1,0.08,3036.0,1782.06,1253.94,Completed
O0000281,P0339,S0015,2,0.2,16160.0,13582.5,2577.5,Cancelled
O0000282,P0130,S0042,2,0.25,2250.0,1685.22,564.78,Completed
O0000282,P0349,S0042,2,0.25,750.0,743.16,6.84,Completed
O0000282,P0242,S0042,4,0.1,3600.0,2210.8,1389.2,Completed
O0000283,P0390,S0087,2,0.05,20710.0,11995.44,8714.56,Completed
O0000283,P0382,S0087,3,0.03,6402.0,3366.9,3035.1,Completed
O0000283,P0340,S0087,4,0.15,78880.0,49364.88,29515.12,Completed
O0000284,P0254,S0054,1,0.08,276.0,164.5,111.5,Pending
O0000285,P0188,S0080,3,0.03,13386.0,8210.55,5175.45,Completed
O0000285,P0345,S0080,3,0,22500,14010.48,8489.52,Completed
O0000286,P0003,S0063,3,0.12,101640.0,75361.83,26278.17,Completed
O0000286,P0414,S0063,4,0.2,3200.0,2022.92,1177.08,Completed
O0000286,P0286,S0063,3,0.1,810.0,597.66,212.34,Completed
O0000287,P0246,S0066,1,0,800,426.75,373.25,Completed
O0000287,P0155,S0066,1,0,7200,3952.69,3247.31,Completed
O0000287,P0109,S0066,4,0.05,14440.0,8614.04,5825.96,Completed
O0000288,P0165,S0099,2,0.2,12160.0,10221.18,1938.82,Completed
O0000288,P0233,S0099,1,0.25,675.0,577.11,97.89,Completed
O0000288,P0055,S0099,3,0.25,4725.0,3890.85,834.15,Completed
O0000288,P0099,S0099,2,0.12,2816.0,1736.46,1079.54,Completed
O0000289,P0289,S0099,3,0.12,1056.0,606.51,449.49,Completed
O0000289,P0134,S0099,2,0.12,3520.0,2676.36,843.64,Completed
O0000289,P0023,S0099,3,0.15,70890.0,56823.69,14066.31,Completed
O0000290,P0279,S0011,3,0.08,3036.0,2547.9,488.1,Completed
O0000291,P0406,S0053,2,0.15,8500.0,5568.2,2931.8,Completed
O0000291,P0238,S0053,1,0.03,4656.0,3305.14,1350.86,Completed
O0000292,P0039,S0074,2,0.08,27048.0,15604.54,11443.46,Completed
O0000293,P0050,S0004,3,0.08,10488.0,7052.28,3435.72,Completed
O0000294,P0128,S0008,1,0.15,3655.0,2720.54,934.46,Completed
O0000295,P0237,S0015,4,0,12400,8397.64,4002.36,Completed
O0000295,P0101,S0015,4,0.25,25500.0,19696.08,5803.92,Completed
O0000295,P0331,S0015,4,0.2,41600.0,34751.6,6848.4,Completed
O0000296,P0297,S0010,4,0.03,776.0,534.52,241.48,Completed
O0000296,P0171,S0010,4,0.25,11100.0,8396.36,2703.64,Completed
O0000296,P0256,S0010,4,0.15,1700.0,1342.0,358.0,Completed
O0000296,P0092,S0010,1,0.05,1330.0,1090.67,239.33,Completed
O0000297,P0172,S0059,2,0.2,9600.0,7561.38,2038.62,Completed
O0000298,P0303,S0053,4,0.12,2816.0,1801.16,1014.84,Completed
O0000299,P0125,S0090,3,0.1,10800.0,7651.8,3148.2,Completed
O0000299,P0225,S0090,3,0.05,1140.0,893.61,246.39,Completed
O0000300,P0151,S0021,4,0.2,8000.0,6966.0,1034.0,Completed
O0000301,P0154,S0001,3,0.12,8448.0,6974.46,1473.54,Completed
O0000301,P0030,S0001,2,0.12,50864.0,32186.86,18677.14,Completed
O0000301,P0412,S0001,2,0,9800,4901.6,4898.4,Completed
O0000302,P0233,S0049,1,0.03,873.0,577.11,295.89,Completed
O0000302,P0338,S0049,2,0.05,8740.0,5049.94,3690.06,Completed
O0000303,P0141,S0054,2,0.1,5400.0,4223.56,1176.44,Completed
O0000303,P0414,S0054,4,0.08,3680.0,2022.92,1657.08,Completed
O0000304,P0285,S0026,3,0.15,3060.0,2596.32,463.68,Completed
O0000305,P0160,S0052,1,0.3,3080.0,2680.03,399.97,Returned
O0000305,P0132,S0052,3,0.3,5040.0,4550.13,489.87,Returned
O0000306,P0106,S0044,4,0,13200,9801.8,3398.2,Completed
O0000306,P0417,S0044,4,0.03,6984.0,4608.08,2375.92,Completed
O0000306,P0040,S0044,3,0.05,23940.0,19480.14,4459.86,Completed
O0000307,P0181,S0091,1,0.12,968.0,644.12,323.88,Cancelled
O0000307,P0192,S0091,3,0.2,2880.0,1852.56,1027.44,Cancelled
O0000307,P0271,S0091,2,0.1,2520.0,1776.86,743.14,Cancelled
O0000308,P0363,S0026,4,0.2,84480.0,75305.32,9174.68,Completed
O0000308,P0107,S0026,4,0.2,23680.0,17835.6,5844.4,Completed
O0000308,P0195,S0026,4,0.08,6624.0,5555.76,1068.24,Completed
O0000308,P0004,S0026,1,0.15,53210.0,48260.83,4949.17,Completed
O0000309,P0043,S0038,3,0,68400,34521.96,33878.04,Completed
O0000309,P0163,S0038,4,0.12,16896.0,10620.88,6275.12,Completed
O0000309,P0285,S0038,4,0.08,4416.0,3461.76,954.24,Completed
O0000310,P0083,S0019,4,0.25,73200.0,73086.0,114.0,Completed
O0000310,P0278,S0019,2,0.05,1710.0,900.88,809.12,Completed
O0000310,P0141,S0019,3,0.2,7200.0,6335.34,864.66,Completed
O0000310,P0261,S0019,2,0.25,2100.0,1685.34,414.66,Completed
O0000311,P0339,S0048,2,0.08,18584.0,13582.5,5001.5,Completed
O0000311,P0148,S0048,1,0.16999999999999998,3901.0,2499.45,1401.55,Completed
O0000311,P0281,S0048,3,0.25,1350.0,1035.09,314.91,Completed
O0000312,P0038,S0075,4,0.25,59700.0,58009.88,1690.12,Completed
O0000313,P0307,S0058,1,0,500,288.34,211.66,Pending
O0000313,P0108,S0058,4,0,7600,4235.48,3364.52,Pending
O0000314,P0350,S0064,3,0.2,2160.0,1944.99,215.01,Completed
O0000314,P0073,S0064,4,0.03,71004.0,50895.16,20108.84,Completed
O0000314,P0108,S0064,1,0.05,1805.0,1058.87,746.13,Completed
O0000314,P0375,S0064,3,0.1,76680.0,53770.62,22909.38,Completed
O0000315,P0274,S0035,4,0.25,2700.0,2012.16,687.84,Completed
O0000316,P0415,S0078,1,0.25,3300.0,2220.66,1079.34,Completed
O0000316,P0132,S0078,1,0,2400,1516.71,883.29,Completed
O0000317,P0359,S0079,2,0.1,1620.0,1149.22,470.78,Completed
O0000317,P0251,S0079,3,0.15,2550.0,1485.96,1064.04,Completed
O0000317,P0302,S0079,3,0.2,240.0,176.7,63.3,Completed
O0000317,P0017,S0079,3,0.03,177801.0,106794.63,71006.37,Completed
O0000318,P0025,S0058,4,0,126000,88113.96,37886.04,Completed
O0000318,P0043,S0058,3,0.08,62928.0,34521.96,28406.04,Completed
O0000318,P0046,S0058,4,0.08,15824.0,9118.56,6705.44,Completed
O0000319,P0370,S0098,3,0,26700,14620.86,12079.14,Completed
O0000320,P0324,S0097,4,0.15,63240.0,55317.4,7922.6,Completed
O0000321,P0364,S0093,1,0.1,22050.0,16448.91,5601.09,Completed
O0000321,P0022,S0093,1,0.15,42755.0,30581.37,12173.63,Completed
O0000321,P0281,S0093,4,0.12,2112.0,1380.12,731.88,Completed
O0000321,P0066,S0093,1,0.08,7636.0,4644.51,2991.49,Completed
O0000322,P0036,S0075,4,0.03,34532.0,23994.0,10538.0,Cancelled
O0000322,P0145,S0075,4,0.15,13260.0,12095.48,1164.52,Cancelled
O0000323,P0379,S0022,4,0.08,23920.0,13730.12,10189.88,Completed
O0000324,P0014,S0036,1,0,84100,64646.39,19453.61,Completed
O0000325,P0003,S0063,4,0.25,115500.0,100482.44,15017.56,Pending
O0000326,P0323,S0084,4,0.05,93480.0,66726.68,26753.32,Completed
O0000326,P0320,S0084,4,0.03,22504.0,15633.16,6870.84,Completed
O0000327,P0316,S0062,1,0.12,14256.0,12447.96,1808.04,Completed
O0000327,P0241,S0062,2,0.15,1020.0,629.68,390.32,Completed
O0000327,P0306,S0062,4,0.08,2208.0,1516.16,691.84,Completed
O0000328,P0013,S0073,2,0.25,104100.0,66800.42,37299.58,Completed
O0000329,P0276,S0075,1,0.25,1650.0,1245.97,404.03,Completed
O0000329,P0153,S0075,2,0.25,8850.0,8898.3,-48.3,Completed
O0000329,P0192,S0075,2,0,2400,1235.04,1164.96,Completed
O0000330,P0082,S0087,2,0,44000,29439.66,14560.34,Completed
O0000331,P0080,S0007,2,0.12,22176.0,15172.0,7004.0,Completed
O0000331,P0383,S0007,3,0.15,14025.0,11061.99,2963.01,Completed
O0000332,P0080,S0046,2,0.25,18900.0,15172.0,3728.0,Completed
O0000333,P0287,S0060,4,0.15,1700.0,1234.4,465.6,Completed
O0000334,P0039,S0093,3,0.2,35280.0,23406.81,11873.19,Cancelled
O0000335,P0170,S0038,4,0.25,5700.0,4313.12,1386.88,Completed
O0000336,P0103,S0022,4,0.15,12580.0,8549.12,4030.88,Pending
O0000336,P0022,S0022,2,0.15,85510.0,61162.74,24347.26,Pending
O0000336,P0284,S0022,4,0.05,4560.0,3385.24,1174.76,Pending
O0000336,P0336,S0022,3,0.12,50952.0,38568.72,12383.28,Pending
O0000337,P0284,S0072,2,0.15,2040.0,1692.62,347.38,Completed
O0000337,P0271,S0072,4,0.08,5152.0,3553.72,1598.28,Completed
O0000338,P0082,S0046,1,0.2,17600.0,14719.83,2880.17,Completed
O0000338,P0089,S0046,2,0.15,45560.0,37961.94,7598.06,Completed
O0000339,P0091,S0027,1,0.08,3128.0,2498.51,629.49,Cancelled
O0000339,P0353,S0027,2,0.25,750.0,629.96,120.04,Cancelled
O0000339,P0073,S0027,3,0.08,50508.0,38171.37,12336.63,Cancelled
O0000340,P0214,S0072,4,0.12,8448.0,5474.76,2973.24,Completed
O0000340,P0181,S0072,2,0.12,1936.0,1288.24,647.76,Completed
O0000340,P0081,S0072,3,0.2,62400.0,49900.56,12499.44,Completed
